id,has_availability,availability_30,availability_60,availability_90,availability_365
37089428,t,22,45,67,335
37093074,t,0,0,0,0
37102782,t,18,30,56,323
37112525,t,26,49,79,354
37122121,t,29,59,89,364
37620606,t,13,33,57,326
37621610,t,0,0,0,0
37621677,t,29,59,89,179
37622014,t,0,0,0,0
37622206,t,23,47,65,338
37623329,t,28,55,83,343
37631076,t,1,1,1,1
37631602,t,0,0,0,0
37122139,t,20,35,65,340
37123460,t,6,19,31,272
37134951,t,28,58,88,178
37136377,t,19,42,72,347
37139699,t,14,24,43,311
37141260,,0,0,0,0
37142744,t,24,43,58,319
37631990,t,29,56,86,361
37644833,t,30,55,85,356
37647728,t,0,0,0,0
37649662,t,27,36,40,145
37649837,t,20,38,57,248
37655367,t,9,22,33,254
37673666,t,18,48,74,349
37674491,t,16,46,76,351
37685575,t,16,31,41,236
37145267,t,15,21,34,153
37145283,,0,0,0,0
37150434,t,7,13,20,252
37151049,t,10,18,23,278
37163586,t,0,0,0,0
37175637,,0,0,0,0
37686721,t,29,59,89,364
37687385,t,16,27,45,204
37687493,t,18,40,54,246
37698446,t,23,53,83,173
37699311,t,18,40,61,68
37701049,t,11,18,36,295
37704254,,9,24,40,274
37711225,t,21,45,75,347
37735836,,0,0,0,0
37204812,t,10,22,24,198
37213419,t,12,23,35,300
37215664,t,29,59,89,343
37255003,t,0,0,0,0
37255371,t,25,48,71,186
37268737,t,29,59,89,266
37742168,t,14,33,52,282
37762556,t,29,59,89,229
37763746,t,28,48,63,338
37764085,,0,0,0,0
37766784,t,0,0,0,0
37766967,t,8,15,26,224
37768396,t,29,50,78,342
37769052,t,9,15,37,312
37774769,t,17,24,53,321
37781625,t,25,47,77,310
37274143,t,0,0,0,0
37277089,t,14,38,68,145
37284476,t,30,47,72,285
37291605,t,30,60,90,90
37292250,t,28,50,80,325
37803659,t,1,1,1,1
37803753,t,20,50,79,244
37835388,t,6,10,11,141
37856377,t,6,36,66,341
37869079,t,0,0,0,0
37881988,t,8,20,34,34
37895927,t,0,0,0,0
37897278,t,0,0,0,34
37293970,t,0,0,0,0
37294724,t,18,33,49,210
37901286,t,5,18,18,18
37957489,t,17,40,54,300
37957881,t,18,35,54,295
37959662,t,30,54,84,329
37960333,t,10,23,50,299
37962326,,0,0,0,0
37969697,t,11,31,61,275
37970129,t,22,37,45,191
37970484,t,4,6,14,222
37310583,,0,0,0,246
37313947,t,30,60,90,281
38294294,t,29,51,64,339
38294958,t,7,9,10,123
37983449,t,1,22,52,300
37983875,t,9,37,67,341
37990831,t,20,33,58,216
37998771,,0,0,0,0
38009673,t,18,33,41,107
38010006,t,11,36,57,131
38020633,t,21,38,68,343
38025454,t,13,27,42,158
38350016,t,7,18,35,202
38039840,t,9,20,29,257
38040155,t,6,30,60,335
38065734,t,29,59,89,364
38071808,t,0,0,0,0
38087938,,30,55,73,267
38122542,t,9,17,35,151
38124419,t,0,0,0,0
38148258,t,18,33,41,41
38354156,t,0,0,0,0
38356182,t,0,0,0,0
38356589,t,0,0,0,0
38358011,t,6,18,37,167
38367031,t,1,1,1,1
38149819,t,0,0,0,0
38182033,,0,0,0,0
38187962,t,28,58,88,363
38199486,,0,0,0,0
38205864,t,23,42,67,306
38210593,t,4,8,12,134
38213066,t,0,0,0,0
38226760,t,28,52,68,96
38250978,t,0,0,0,0
38947195,t,29,59,89,360
38369586,t,28,55,85,312
38384779,,0,0,0,0
38384927,t,22,28,33,109
38395071,t,22,36,66,332
38406387,,0,0,0,0
38967409,t,2,8,11,222
38967412,t,2,5,8,223
38967414,t,1,2,7,227
38993311,t,0,3,18,61
39021448,t,12,19,32,282
39022521,t,1,1,1,1
38412106,t,18,31,39,105
38413423,t,21,27,42,115
38419090,t,15,27,41,258
38421018,t,11,35,53,293
38425022,t,20,35,58,291
38425977,t,6,29,50,171
39022891,t,23,49,75,346
39031873,t,0,0,0,0
39044494,t,30,60,88,140
39051151,t,16,32,54,252
39051556,t,20,43,59,316
39052118,t,15,31,61,319
39052729,t,15,39,65,308
39053354,t,18,45,75,325
39061127,t,29,55,83,351
38451280,,0,0,0,0
38459402,t,0,0,18,108
38470856,t,25,42,72,276
38473340,t,25,39,60,187
38473827,t,17,40,56,295
39080375,t,11,22,47,322
39099587,t,6,16,27,271
39099774,t,5,6,10,223
39103223,t,0,0,0,0
39104243,t,0,0,0,0
39172071,t,0,0,0,0
39174688,t,15,28,49,303
38479244,t,23,46,76,222
38483152,t,8,19,33,250
38500948,t,24,35,46,173
38513543,t,19,39,61,320
38535404,t,0,0,0,93
38536831,t,22,49,58,295
38543076,t,22,48,69,331
38561309,t,7,15,19,114
38572226,,0,0,0,0
39189567,t,1,1,1,1
39222235,t,0,0,0,0
39247253,t,8,13,21,211
39272509,t,22,30,38,304
39338549,t,11,22,40,297
39351500,t,20,44,63,335
39357090,t,5,12,18,259
39381868,t,21,30,46,235
39384083,t,28,58,88,335
38575057,,0,0,0,0
38575451,,0,0,0,0
38600054,,2,32,62,304
38619288,t,29,59,89,89
38635398,t,0,0,0,0
38637135,t,0,0,0,0
38645216,t,2,31,51,134
38660995,t,19,39,68,343
38665676,t,23,39,65,340
38673611,t,0,0,0,37
38685775,t,10,32,36,116
39385148,,9,33,52,319
39388178,t,0,0,0,0
39403739,t,9,19,35,292
39404284,t,1,1,1,1
39404678,t,7,37,65,322
39405034,t,2,11,24,275
39408317,t,22,52,82,297
38687345,t,29,59,89,298
38692998,t,0,0,0,0
38693598,t,30,54,83,316
38693613,t,0,0,0,0
38694113,t,30,60,90,365
38694368,t,0,0,0,0
38694693,t,0,0,0,0
38700735,t,0,0,0,0
38715242,,1,1,1,1
38717787,t,14,39,69,344
38739475,t,5,14,25,279
39412838,t,17,27,40,304
39418789,t,29,59,89,364
39432098,t,29,56,78,344
39435335,t,19,49,79,354
39439544,t,23,38,38,209
39455028,t,20,38,57,105
39476565,t,0,9,38,304
39477280,t,24,38,50,318
39478179,f,0,0,0,0
39478511,t,29,52,82,291
38767589,f,0,0,0,0
38773854,t,0,3,13,177
38774299,t,0,0,0,0
39494968,t,0,0,0,0
39498661,t,23,53,83,173
39499982,t,13,33,63,338
39526270,t,7,33,63,245
39535416,t,0,0,0,0
39570383,t,14,37,67,342
39571236,t,16,38,68,343
39583837,t,0,0,0,0
39584838,t,0,0,0,128
38789547,t,22,52,82,263
38794225,t,0,0,0,0
38798774,t,1,1,1,1
38834708,t,29,49,79,354
38835342,t,22,34,64,339
39596333,,0,0,0,0
39596774,t,24,39,67,246
39597436,t,0,0,0,0
39598566,t,0,0,0,0
39599481,,0,0,0,0
39624425,t,14,23,48,311
39646007,t,14,27,42,284
39648785,t,17,23,41,303
39658611,t,28,58,88,178
38837536,t,11,18,29,261
38839880,t,30,47,70,328
38896577,t,0,0,0,129
38903378,t,21,35,43,309
38924131,,0,0,0,0
38930449,t,6,11,16,229
40131167,t,8,13,26,265
39661496,,0,0,0,0
39665249,t,7,29,57,143
39672956,t,10,26,35,298
39680945,t,0,0,0,183
39685294,t,21,49,72,245
39687329,f,0,0,0,0
39690520,t,12,42,66,341
39690549,t,0,0,0,0
39694282,t,1,1,1,1
39729346,t,6,15,20,172
40131200,t,14,15,22,264
40131287,t,8,10,20,256
40135084,t,0,0,0,0
40168221,t,0,0,0,0
40175447,t,30,60,90,365
39740178,t,5,15,27,106
39741960,t,30,60,90,365
39743518,t,21,51,81,356
39748768,t,30,40,70,160
39751197,t,14,22,36,98
39765216,,0,0,0,0
39765582,t,4,13,27,302
39774074,t,18,29,59,239
39811516,t,0,0,0,0
40176106,t,30,46,76,166
40177628,t,0,0,0,0
40193677,t,23,49,56,324
40200466,t,13,30,54,324
40206442,t,1,1,1,1
40220773,t,0,0,0,0
40222364,t,0,0,0,0
40223923,t,29,59,89,179
40225614,t,29,59,89,165
40225767,t,25,44,74,249
40262566,t,4,13,18,230
40281586,,0,0,0,0
40286137,t,19,35,46,270
40298181,,0,0,0,0
40302800,,0,0,0,0
40320646,,0,0,0,0
40322007,,0,0,0,0
40340574,t,0,0,0,0
40368793,t,26,56,86,361
40368794,t,23,46,76,348
40368796,t,30,51,81,351
40368798,t,30,57,87,349
40368799,t,27,57,84,354
40376447,t,16,42,64,273
39815843,t,13,24,46,206
39841885,t,0,0,0,0
39854209,t,23,23,23,23
39888775,t,28,58,88,362
39894756,t,8,13,24,24
39917594,t,26,51,81,321
39936603,t,29,59,80,270
39939143,,7,29,57,290
39939591,,5,21,40,273
39939657,t,12,27,37,278
39939713,t,16,24,33,266
39939734,t,11,31,43,274
39939757,t,15,31,44,223
39939781,t,21,36,56,299
39939889,,11,31,51,318
39941536,t,24,38,57,284
40386042,,0,0,0,0
40387341,t,0,0,0,0
40387781,t,10,19,44,68
40389070,t,28,58,88,344
40394331,t,0,0,0,0
40412376,t,8,12,12,12
39941672,t,21,30,45,249
39941727,t,21,42,72,311
39941779,t,20,30,42,276
39941818,t,22,38,60,294
39941882,t,14,38,55,292
39943004,t,23,53,83,83
39989979,t,29,59,89,364
40413529,t,8,30,56,320
40413902,t,10,30,49,308
40414056,t,30,56,77,328
40414443,t,8,31,57,321
40415116,t,6,31,61,333
40429240,t,30,57,87,87
40441158,t,28,58,88,363
39998708,t,16,46,73,249
39999584,t,14,26,41,296
40003760,t,30,60,90,180
40007063,t,29,59,87,169
40024882,t,6,17,41,153
40025928,t,0,0,0,0
40028184,t,27,57,87,177
40028330,t,6,15,23,257
40028761,t,29,57,87,176
40029279,t,29,59,89,179
40441634,t,10,17,22,220
40036335,t,30,55,82,190
40046849,t,10,33,63,264
40048420,t,20,33,47,192
40060814,t,30,57,87,177
40061291,t,30,60,90,234
40076427,t,0,20,35,303
40077401,t,4,10,16,258
40083816,t,0,0,0,0
40085768,t,28,58,88,362
40103104,t,4,6,17,236
40110515,t,0,0,0,0
40443009,t,29,59,89,364
40443706,t,18,30,57,253
40444356,t,29,59,89,364
40451849,t,26,42,65,264
40498408,t,2,6,8,49
40113852,,0,0,0,0
40115348,t,13,43,71,253
40129648,t,4,6,15,249
40130318,t,13,20,31,262
40130691,t,8,11,25,235
40130928,t,9,15,22,259
40131071,t,6,8,12,242
40646896,t,27,43,62,211
40652175,t,23,50,80,260
40656940,t,0,0,0,66
40504338,t,0,0,0,0
40679574,t,29,59,89,364
40715940,t,29,56,86,358
40738200,t,0,0,0,0
40773434,t,18,34,57,328
40773443,t,13,26,34,275
40821372,t,29,51,81,352
40834104,t,20,40,68,156
40836876,t,0,0,0,0
40839519,t,24,54,79,145
40858007,t,29,59,89,350
40506999,t,20,32,55,182
40510226,t,7,17,36,250
40528857,,0,0,0,0
40865638,t,28,49,79,337
40866496,,0,0,0,0
40868977,t,3,16,30,305
40882448,,0,0,0,0
40885486,t,27,44,72,269
40889252,,0,0,0,0
40891121,,0,0,0,0
40898640,t,20,50,80,355
40529081,t,0,0,0,0
40552279,t,8,12,12,12
40554958,t,20,27,45,113
40556085,t,17,38,57,325
40562798,t,6,6,6,6
40919159,t,0,0,0,124
40932200,t,24,45,72,337
40943023,t,21,24,33,158
40959249,t,13,30,51,189
40972415,,0,0,0,0
40991330,,0,0,0,0
41006660,t,19,49,76,285
41006692,t,13,16,20,281
41017581,t,0,0,0,0
40563155,t,0,0,0,0
41017850,t,0,0,0,0
41027117,t,0,1,3,242
41027447,t,22,37,44,96
41073219,t,13,19,35,289
41077205,t,28,58,82,343
41081495,t,5,16,30,298
41082930,t,25,47,77,338
41085311,t,0,0,0,0
40564350,,0,0,0,0
40575731,t,1,1,1,1
40579956,t,28,30,45,179
41086809,t,25,48,78,351
41087227,t,27,56,86,361
41088465,t,6,20,29,236
41088884,t,2,19,32,258
41089112,t,0,0,0,0
41164436,t,18,23,29,124
41180670,t,13,28,45,289
41186572,t,5,13,23,170
41209464,t,29,59,89,364
41222842,t,0,0,0,0
41230556,t,16,43,63,230
40584299,t,24,48,78,353
40613530,t,21,37,56,320
41232304,t,18,37,59,206
41249994,t,18,41,71,310
41252205,,0,0,0,0
41280870,t,19,27,44,208
41285637,,0,0,0,0
41295104,t,14,17,22,183
41318257,t,29,59,80,337
41368650,t,25,36,66,332
40627749,t,19,36,59,329
40627863,t,16,34,47,281
41514978,t,0,10,21,230
41517603,t,18,23,38,104
41521145,t,21,28,46,112
41523988,t,18,32,43,109
41575737,,0,0,0,0
41369544,t,24,41,57,308
41375276,t,1,1,1,1
41389914,t,1,1,1,1
41400195,t,14,44,74,349
41400571,t,17,23,31,212
41405262,t,19,30,60,335
41406551,t,7,12,16,199
41415497,t,5,7,7,134
41579940,,0,0,0,0
41580271,t,17,26,35,228
41581840,,0,0,0,0
41582040,,0,0,0,0
41582269,,0,0,0,0
41582728,t,19,29,35,233
41583110,t,19,31,37,229
41583371,t,7,11,13,179
41415586,t,13,20,25,193
41416355,t,22,26,31,183
41418227,,0,0,0,0
41448981,t,11,16,25,91
41452989,t,1,1,1,1
41927536,t,11,29,59,331
41928397,t,18,27,41,173
41945923,t,30,60,90,365
41583776,t,23,32,32,32
41585822,t,30,45,75,350
41590996,t,0,0,0,0
41612494,t,0,7,17,289
41654914,t,24,31,52,159
41702109,t,4,8,11,42
41954875,t,26,53,81,191
41969681,,0,0,0,0
41970603,t,1,14,40,220
41976291,t,7,37,67,207
41976484,t,8,20,31,109
41978070,t,5,15,38,174
41978576,t,7,32,40,131
41992820,t,20,39,59,252
41994230,t,7,21,49,173
42035252,t,24,41,65,340
41703881,t,9,12,14,45
41705593,t,17,35,46,148
41706140,,16,46,76,351
41707038,t,12,19,24,96
41710126,t,0,0,0,0
41727619,t,14,27,43,290
42037365,t,22,43,67,241
42054479,t,6,14,14,147
42054812,t,0,0,0,0
42064913,t,2,8,11,161
42065630,t,14,23,44,59
42083985,,0,0,0,0
42092322,t,6,36,66,207
42115738,t,0,0,0,0
42129277,t,0,0,0,0
41732228,t,0,0,0,0
41733107,t,25,55,85,336
42194386,t,29,59,73,215
42211633,t,1,1,1,141
42213229,t,6,14,14,117
42213579,t,6,25,47,174
42218015,t,25,32,34,102
42219767,t,30,59,88,361
42225781,t,10,32,49,109
42237336,t,0,0,0,0
42246363,t,0,4,25,100
41734658,t,14,27,43,290
41735258,t,27,57,87,346
41736173,t,21,43,52,233
41737448,t,14,27,43,283
41740398,t,14,27,43,283
41751716,t,9,27,40,271
41758295,t,0,0,0,0
41760318,t,16,42,72,347
41768345,t,0,0,0,0
42265067,t,29,59,89,179
42305358,t,0,2,26,249
42314297,t,6,36,66,96
42314944,t,1,1,1,1
42321225,t,13,28,54,329
42321275,t,0,0,0,66
42344366,t,27,56,86,133
42370492,t,17,22,34,294
42372734,t,26,38,52,219
41788892,t,6,13,28,303
41798400,t,27,42,72,120
41798849,t,27,42,70,112
41800493,t,25,37,49,73
42378371,t,18,33,56,318
42381781,t,30,38,42,259
42382722,t,30,60,85,228
42399777,t,0,13,40,307
42435005,t,17,40,58,299
42435119,t,18,40,55,296
42435176,t,17,40,58,299
42442468,t,28,35,35,35
42442550,t,29,35,35,35
41800663,t,27,41,65,96
41806803,t,27,42,70,119
41807157,t,29,48,73,348
41807299,t,27,43,73,134
41807472,t,27,45,69,118
41811562,t,0,0,0,223
41817917,t,4,26,52,142
41846655,t,25,40,52,111
42450097,t,28,50,80,260
42468797,t,14,26,26,34
42483833,t,1,1,1,180
42527098,,0,0,0,0
42527102,,0,0,0,0
42527105,,0,0,0,0
42527114,,0,0,0,0
42527729,,0,0,0,0
42542985,t,6,24,24,234
41856287,t,30,60,90,180
41856342,t,4,6,8,177
41869999,t,30,56,86,313
41870288,t,12,19,27,284
41874557,,0,0,0,0
41876475,t,12,26,52,315
41877706,t,7,26,48,278
41878100,t,0,14,30,293
41879890,t,7,35,65,335
41880373,t,9,22,41,305
41881774,t,12,30,60,331
41904642,t,17,32,54,325
41905958,t,13,23,53,322
41906502,t,13,35,65,340
41926442,t,20,47,77,352
41926764,t,10,38,68,343
41927260,t,1,1,1,1
42793609,t,20,36,63,153
42794914,t,10,11,17,28
42803599,t,0,0,0,0
42549375,t,11,31,53,195
42559266,t,5,16,27,289
42563921,t,1,2,2,166
42564342,,0,0,0,0
42573593,,0,0,0,0
42574223,t,21,33,44,207
42582325,,0,0,0,0
42590799,,0,0,0,0
42648909,t,7,22,22,135
42809245,t,11,11,22,250
42823752,t,10,29,42,301
42847600,t,0,0,0,0
42848355,t,0,0,0,0
42652412,t,18,44,69,334
42657613,t,5,26,44,272
42658398,t,27,46,57,152
42685087,t,28,52,52,59
42727599,t,0,0,7,282
42729606,t,4,11,28,276
42762337,f,0,0,0,0
42762868,f,0,0,0,0
42855958,t,6,11,29,247
42860504,,0,0,0,0
42872122,t,20,37,54,231
42898752,t,9,20,40,172
42899287,t,9,18,37,255
42923101,t,0,0,0,0
42923161,t,12,25,50,325
42923406,t,15,31,61,336
42775557,t,28,58,88,363
43475199,t,27,54,84,318
43475709,t,27,54,84,326
43484530,t,23,46,73,206
43494365,t,1,1,1,1
43495528,t,22,47,71,328
43496510,t,13,22,35,258
43522785,t,0,0,20,295
43525385,t,16,33,40,295
43533637,t,0,0,0,112
43534176,t,19,27,41,241
42924258,t,27,57,87,361
42924708,t,28,58,88,362
42927399,t,17,36,48,237
43542969,t,6,15,15,201
43549665,t,30,54,84,318
43551002,t,0,0,0,0
43564247,t,30,54,82,287
43578273,t,0,0,0,0
43578439,t,29,59,89,168
43578897,t,0,0,0,0
43585309,t,17,47,75,350
42951550,t,0,0,0,0
43591870,t,0,0,0,0
43593072,t,0,0,0,0
43593887,t,30,60,90,174
43594208,t,30,60,90,172
43600792,t,16,21,37,137
43603368,t,20,50,80,355
43611783,t,23,53,83,173
43660363,t,17,27,57,303
43662642,t,30,60,90,365
42962601,t,0,0,0,0
43013320,t,15,40,69,312
43665443,t,14,14,18,261
43683092,t,23,53,83,358
43685763,t,3,13,37,291
43690274,t,30,53,77,252
43705059,t,0,0,0,0
43705555,t,0,0,0,0
43707251,,8,24,52,326
43707684,,3,17,24,284
43056516,,0,0,0,0
43058575,t,5,8,10,186
43093611,t,8,20,29,107
43101269,t,21,27,30,254
43709065,t,0,0,0,0
43724868,t,12,26,53,318
43732151,t,2,2,2,2
43734105,t,0,0,0,0
43734153,t,0,0,0,0
43742176,t,0,0,0,0
43742715,t,19,34,55,317
43752089,t,3,12,17,251
43768456,t,0,0,0,0
43110287,t,26,54,84,345
43110564,t,28,54,84,345
43110720,t,22,47,75,275
43114133,t,29,59,89,269
43122278,t,30,57,84,359
43154792,t,18,27,43,188
43777361,t,0,0,0,0
43777498,t,0,0,0,0
43799954,t,0,7,19,274
43801177,t,14,31,61,335
43801264,t,6,15,25,283
43801409,t,6,18,32,291
43804582,t,0,5,17,147
43809599,t,8,14,18,190
43814928,t,16,38,63,239
43175460,t,29,54,84,359
43175965,t,29,59,89,89
43176204,t,20,44,74,74
43195117,t,6,19,35,259
43195119,t,30,60,90,365
43195120,t,1,1,1,1
43195125,t,27,57,87,362
43195126,t,24,38,65,337
43220250,t,30,60,90,365
43234934,t,23,34,54,329
43235671,,0,0,0,0
43243763,t,29,59,89,364
43244115,t,29,59,89,364
43244739,t,29,59,89,364
43816717,t,29,54,73,322
43817616,t,1,1,1,1
43839333,t,12,34,55,292
43845293,t,3,12,28,108
43847377,t,0,6,23,137
43847599,t,0,0,3,96
43847741,t,0,0,3,116
43847846,t,23,39,42,155
43848220,t,29,59,89,361
43860615,t,30,60,90,365
43245116,t,29,59,89,364
43263790,t,5,14,21,294
43263827,t,8,12,26,282
43263860,t,6,23,43,318
43263887,t,4,12,30,299
43264080,t,4,9,29,273
43296419,t,4,4,4,141
43323216,t,3,33,63,140
43871753,t,23,35,47,107
43892990,t,0,0,0,0
43898228,t,27,57,87,362
43905463,t,12,21,30,63
43907106,t,7,14,27,75
43907566,t,14,37,63,147
43909169,t,0,0,0,0
43933596,t,4,16,43,308
43938591,t,8,16,36,263
43945509,t,30,49,76,164
43946104,t,24,39,62,152
43950226,t,30,60,90,342
43955669,t,30,60,90,365
43958370,t,30,60,90,365
43980259,t,0,0,19,294
43992581,t,4,12,16,205
43995936,t,11,41,64,335
43996319,t,21,48,74,162
44029162,,5,20,34,240
44034339,t,7,28,49,73
43333828,t,0,3,6,166
44040212,,7,21,39,292
44040338,,8,28,44,289
44040524,,3,18,31,255
44040698,,6,17,39,302
44042225,t,9,12,16,120
44044367,t,4,13,26,272
44044506,t,0,0,0,67
44062991,t,0,0,0,0
44063623,t,10,40,70,95
43335613,t,3,20,37,80
43348089,t,30,60,90,352
44063887,t,30,60,90,115
44064082,t,16,42,72,96
44064378,t,21,45,75,100
44064745,t,21,51,75,100
44070585,t,25,53,83,314
44071233,t,21,46,76,205
43372482,t,11,25,42,282
44076076,t,6,15,30,225
44096569,t,7,28,49,74
44097710,t,4,10,18,29
44097945,t,7,17,40,65
44098162,t,12,23,44,69
44098432,t,6,23,42,67
43408442,t,0,0,0,0
44098636,t,0,0,0,0
44104223,t,20,43,73,348
44113055,t,20,29,56,118
44116840,,0,0,0,0
44127062,,0,0,0,0
44127307,,0,0,0,0
44127421,,0,0,0,0
44132475,t,2,7,15,248
43410822,f,0,0,0,0
43410906,f,0,0,0,0
43410957,,0,0,0,0
43410995,f,0,0,0,0
43413021,f,0,0,0,0
43413069,f,0,0,0,0
43457365,t,26,55,80,339
43460141,t,29,59,89,89
43463411,,0,23,53,268
43468336,t,24,47,68,338
43468648,t,20,29,43,286
43468693,t,19,34,50,320
43474232,t,30,60,90,340
44134027,t,24,54,79,145
44135481,t,5,26,46,131
44146152,t,0,0,0,0
44152163,t,30,60,90,344
44153297,t,29,59,89,334
44164900,t,15,28,39,293
44181116,t,25,55,82,237
44193146,t,21,27,30,198
44196877,t,8,33,63,88
44226726,t,29,59,89,344
44226956,t,30,59,89,357
44227033,t,30,59,89,354
44227190,t,30,57,87,341
44228091,t,30,60,90,365
44197050,t,19,45,68,93
44197189,t,8,23,50,74
44197290,t,19,49,79,104
44197395,t,18,48,78,103
44197508,t,16,39,66,91
44197736,t,6,21,40,64
44228625,t,11,22,44,297
44229563,t,10,25,34,268
44230669,t,11,30,60,335
44201356,t,8,16,35,295
44202359,t,5,7,17,265
44203033,t,9,16,30,286
44203338,t,6,12,21,284
44209853,t,6,9,12,67
44218380,t,10,29,58,329
44220255,t,8,23,50,325
44231580,t,4,9,15,130
44233083,t,8,29,59,334
44238817,t,20,47,77,257
44239862,t,22,38,68,248
44240364,t,15,30,58,238
44240755,t,6,18,40,312
44240936,t,12,25,49,321
44240973,t,19,43,73,253
44220499,t,5,20,50,325
44221010,t,6,19,43,318
44222709,t,11,24,41,289
44224415,,0,0,0,0
44405517,t,4,7,21,258
44413650,t,9,17,23,98
44427154,t,30,51,60,166
44441900,t,0,0,0,218
44444634,t,5,5,13,280
44444754,t,0,0,0,0
44241080,t,11,30,57,329
44242243,t,17,36,66,246
44242517,t,19,32,62,242
44445015,t,3,6,18,276
44445609,t,9,11,27,292
44446593,t,3,6,13,263
44446641,t,16,27,57,234
44446819,t,9,15,25,244
44446895,t,4,6,12,234
44447452,t,28,53,76,237
44456205,t,8,30,60,84
44458713,t,0,0,0,0
44242980,t,18,41,71,251
44246143,t,1,1,1,1
44460225,t,1,1,1,2
44472298,t,7,11,21,262
44472357,t,7,13,19,264
44472802,t,5,8,11,258
44483811,t,18,38,65,340
44488808,t,29,38,60,163
44493626,t,0,0,0,0
44493795,t,14,35,61,85
44493969,t,13,36,66,91
44499570,t,20,50,80,105
44499870,t,9,36,60,84
44506044,t,9,13,29,266
44506229,t,3,6,13,248
44519734,t,0,0,0,0
44528841,t,4,13,42,222
44254673,t,28,43,65,316
44528964,t,4,6,36,216
44529080,t,5,14,39,218
44532315,t,30,60,90,365
44535444,t,5,14,14,14
44565275,t,29,46,70,339
44566778,t,20,31,42,222
44568183,t,14,21,31,188
44576431,t,3,18,37,243
44585865,t,11,18,32,238
44254827,t,16,21,27,208
44255560,t,12,20,29,222
44262849,t,17,35,56,290
44263447,t,29,59,86,294
44263591,t,16,44,64,259
44263683,t,2,19,49,255
44263798,t,26,53,76,253
44264042,t,9,39,69,266
44264156,t,30,55,83,290
44586569,t,1,1,1,1
44586937,t,10,14,24,285
44587203,t,6,11,23,282
44588115,t,11,30,60,317
44588283,t,13,35,65,340
44597032,t,9,24,45,128
44611469,t,12,17,37,301
44611682,t,24,36,36,36
44612023,t,11,24,51,322
44268396,t,21,51,81,356
44275888,t,7,21,45,285
44276407,t,18,38,52,213
44276870,t,8,16,46,321
44612165,t,12,22,46,316
44612255,t,1,1,1,1
44638059,t,13,15,19,225
44646206,t,26,54,84,281
44653702,f,9,32,55,291
44660929,t,6,10,10,10
44672115,t,5,21,47,227
44676998,t,30,60,90,365
44677352,t,30,60,90,365
44297593,t,25,36,52,155
44298832,t,0,0,0,0
44299135,t,6,15,21,76
44303981,t,30,60,90,365
44679568,t,6,8,30,275
44683846,t,23,43,68,328
44749143,t,15,28,58,148
44749664,t,0,0,5,183
44775205,t,19,49,79,257
44777964,t,0,0,0,0
44780409,t,28,58,88,259
44784541,,15,31,56,321
44312053,t,3,5,17,30
44315593,,11,32,54,319
44315776,,9,28,49,316
44315970,,9,28,54,298
44317452,t,5,22,41,214
44325849,t,13,39,68,336
44328751,t,17,31,45,317
44334101,t,0,0,0,32
44336141,t,2,5,10,189
44344186,t,21,51,78,244
44346390,t,0,0,20,295
44792384,t,5,15,45,225
44800094,t,30,60,90,267
44905293,t,27,41,64,238
44909387,t,30,60,90,365
44962110,t,7,21,30,250
44999895,t,20,28,28,28
45009016,t,14,28,58,289
45009270,t,0,0,0,0
45011072,t,30,60,90,342
45011925,t,18,41,71,346
45013986,t,0,0,0,0
45014744,t,2,11,20,58
45057130,t,10,13,13,13
45057673,t,18,25,25,25
45061280,t,8,38,68,91
45062058,t,15,32,56,331
45064425,t,9,18,39,287
45065766,t,12,21,33,161
44350566,t,1,1,1,1
45065983,t,7,37,67,342
45067767,t,0,0,0,0
45070927,t,5,11,14,87
45075915,t,28,58,88,178
45076583,t,10,21,35,123
45076971,t,7,17,26,236
45082565,t,1,1,1,1
45090729,t,30,56,84,359
45098587,t,18,39,69,344
44354279,t,0,0,0,0
44357527,t,1,4,4,42
44373003,t,0,0,0,268
44375752,t,0,1,22,182
45131319,t,3,24,48,320
45132762,t,22,35,35,272
45153795,t,0,0,0,0
45168099,t,0,17,30,71
45169359,t,30,57,87,310
45171585,t,20,50,80,167
45173901,t,3,8,11,57
45174654,t,7,21,28,87
45175047,t,4,20,39,96
45176047,t,0,0,0,0
45185631,t,6,19,27,90
45191940,t,5,12,24,186
45197374,t,0,0,0,0
45202330,t,26,50,80,234
45203090,t,1,3,8,115
45203303,t,3,11,38,117
45204730,t,0,1,11,196
45205421,t,0,3,20,221
45231617,t,26,47,68,236
44379665,t,5,29,59,334
44384028,t,0,0,0,251
45233516,t,4,12,15,214
45234334,t,9,18,41,131
45262628,t,10,14,21,211
45266750,t,30,60,90,365
45270999,t,18,26,32,195
45283391,t,8,28,51,313
45283723,t,29,59,89,364
45288457,t,16,38,51,267
44386030,t,7,27,48,225
44388659,t,15,42,72,318
45294096,t,9,30,57,144
45294803,t,9,15,19,253
45295472,t,25,53,80,81
45299029,t,1,1,1,172
45315540,t,5,15,31,121
45321256,t,25,55,85,360
45323899,t,14,23,31,278
45324499,t,5,8,19,284
44389667,,0,0,0,0
44390135,,0,0,0,0
44390264,,0,0,0,0
44390410,,0,0,0,0
44390492,,0,0,0,0
44390611,,0,0,0,0
44390731,,0,0,0,0
44390789,,0,0,0,0
45324644,t,7,9,24,297
45324732,t,5,10,22,226
45325117,t,9,33,62,270
45326633,t,27,57,87,362
45327045,t,0,0,0,0
45327534,t,26,56,86,266
45330270,t,0,0,0,0
